showSelected1	ymin	ymax	xmin	xmax
67	0	9	6.55	7.45
67	0	12	7.55	8.45
67	0	9	8.55	9.45
67	0	7	9.55	10.45
67	0	4	10.55	11.45
67	0	1	11.55	12.45
67	0	0	12.55	13.45
67	0	0	13.55	14.45
67	0	0	14.55	15.45
68	0	0	0.55	1.45
68	0	0	1.55	2.45
68	0	0	2.55	3.45
68	0	0	3.55	4.45
68	0	4	4.55	5.45
68	0	6	5.55	6.45
68	0	9	6.55	7.45
68	0	12	7.55	8.45
68	0	10	8.55	9.45
68	0	7	9.55	10.45
68	0	4	10.55	11.45
68	0	1	11.55	12.45
68	0	0	12.55	13.45
68	0	0	13.55	14.45
68	0	0	14.55	15.45
69	0	0	0.55	1.45
69	0	0	1.55	2.45
69	0	0	2.55	3.45
69	0	0	3.55	4.45
69	0	4	4.55	5.45
69	0	7	5.55	6.45
69	0	9	6.55	7.45
69	0	12	7.55	8.45
69	0	10	8.55	9.45
69	0	7	9.55	10.45
69	0	4	10.55	11.45
69	0	1	11.55	12.45
69	0	0	12.55	13.45
69	0	0	13.55	14.45
69	0	0	14.55	15.45
70	0	0	0.55	1.45
70	0	0	1.55	2.45
70	0	0	2.55	3.45
70	0	0	3.55	4.45
70	0	4	4.55	5.45
70	0	7	5.55	6.45
70	0	9	6.55	7.45
70	0	12	7.55	8.45
70	0	11	8.55	9.45
70	0	7	9.55	10.45
70	0	4	10.55	11.45
70	0	1	11.55	12.45
70	0	0	12.55	13.45
70	0	0	13.55	14.45
70	0	0	14.55	15.45
71	0	0	0.55	1.45
71	0	0	1.55	2.45
71	0	0	2.55	3.45
71	0	0	3.55	4.45
71	0	4	4.55	5.45
71	0	7	5.55	6.45
71	0	9	6.55	7.45
71	0	12	7.55	8.45
71	0	12	8.55	9.45
71	0	7	9.55	10.45
71	0	4	10.55	11.45
71	0	1	11.55	12.45
71	0	0	12.55	13.45
71	0	0	13.55	14.45
71	0	0	14.55	15.45
72	0	0	0.55	1.45
72	0	0	1.55	2.45
72	0	0	2.55	3.45
72	0	0	3.55	4.45
72	0	4	4.55	5.45
72	0	8	5.55	6.45
72	0	9	6.55	7.45
72	0	12	7.55	8.45
72	0	12	8.55	9.45
72	0	7	9.55	10.45
72	0	4	10.55	11.45
72	0	1	11.55	12.45
72	0	0	12.55	13.45
72	0	0	13.55	14.45
72	0	0	14.55	15.45
73	0	0	0.55	1.45
73	0	0	1.55	2.45
73	0	1	2.55	3.45
73	0	0	3.55	4.45
73	0	4	4.55	5.45
73	0	8	5.55	6.45
73	0	9	6.55	7.45
73	0	12	7.55	8.45
73	0	12	8.55	9.45
73	0	7	9.55	10.45
73	0	4	10.55	11.45
73	0	1	11.55	12.45
73	0	0	12.55	13.45
73	0	0	13.55	14.45
73	0	0	14.55	15.45
74	0	0	0.55	1.45
74	0	0	1.55	2.45
74	0	1	2.55	3.45
74	0	0	3.55	4.45
74	0	4	4.55	5.45
74	0	9	5.55	6.45
74	0	9	6.55	7.45
74	0	12	7.55	8.45
74	0	12	8.55	9.45
74	0	7	9.55	10.45
74	0	4	10.55	11.45
74	0	1	11.55	12.45
74	0	0	12.55	13.45
74	0	0	13.55	14.45
74	0	0	14.55	15.45
75	0	0	0.55	1.45
75	0	0	1.55	2.45
75	0	1	2.55	3.45
75	0	0	3.55	4.45
75	0	4	4.55	5.45
75	0	9	5.55	6.45
75	0	9	6.55	7.45
75	0	12	7.55	8.45
75	0	12	8.55	9.45
75	0	7	9.55	10.45
75	0	4	10.55	11.45
75	0	2	11.55	12.45
75	0	0	12.55	13.45
75	0	0	13.55	14.45
75	0	0	14.55	15.45
76	0	0	0.55	1.45
76	0	0	1.55	2.45
76	0	1	2.55	3.45
76	0	0	3.55	4.45
76	0	4	4.55	5.45
76	0	9	5.55	6.45
76	0	9	6.55	7.45
76	0	12	7.55	8.45
76	0	12	8.55	9.45
76	0	8	9.55	10.45
76	0	4	10.55	11.45
76	0	2	11.55	12.45
76	0	0	12.55	13.45
76	0	0	13.55	14.45
76	0	0	14.55	15.45
77	0	0	0.55	1.45
77	0	0	1.55	2.45
77	0	1	2.55	3.45
77	0	0	3.55	4.45
77	0	4	4.55	5.45
77	0	9	5.55	6.45
77	0	9	6.55	7.45
77	0	12	7.55	8.45
77	0	13	8.55	9.45
77	0	8	9.55	10.45
77	0	4	10.55	11.45
77	0	2	11.55	12.45
77	0	0	12.55	13.45
77	0	0	13.55	14.45
77	0	0	14.55	15.45
78	0	0	0.55	1.45
78	0	0	1.55	2.45
78	0	1	2.55	3.45
78	0	0	3.55	4.45
78	0	4	4.55	5.45
78	0	10	5.55	6.45
78	0	9	6.55	7.45
78	0	12	7.55	8.45
78	0	13	8.55	9.45
78	0	8	9.55	10.45
78	0	4	10.55	11.45
78	0	2	11.55	12.45
78	0	0	12.55	13.45
78	0	0	13.55	14.45
78	0	0	14.55	15.45
79	0	0	0.55	1.45
79	0	0	1.55	2.45
79	0	1	2.55	3.45
79	0	0	3.55	4.45
79	0	5	4.55	5.45
79	0	10	5.55	6.45
79	0	9	6.55	7.45
79	0	12	7.55	8.45
79	0	13	8.55	9.45
79	0	8	9.55	10.45
79	0	4	10.55	11.45
79	0	2	11.55	12.45
79	0	0	12.55	13.45
79	0	0	13.55	14.45
79	0	0	14.55	15.45
80	0	0	0.55	1.45
80	0	0	1.55	2.45
80	0	1	2.55	3.45
80	0	0	3.55	4.45
80	0	5	4.55	5.45
80	0	10	5.55	6.45
80	0	9	6.55	7.45
80	0	12	7.55	8.45
80	0	13	8.55	9.45
80	0	9	9.55	10.45
80	0	4	10.55	11.45
80	0	2	11.55	12.45
80	0	0	12.55	13.45
80	0	0	13.55	14.45
80	0	0	14.55	15.45
81	0	0	0.55	1.45
81	0	0	1.55	2.45
81	0	1	2.55	3.45
81	0	0	3.55	4.45
81	0	5	4.55	5.45
81	0	11	5.55	6.45
81	0	9	6.55	7.45
81	0	12	7.55	8.45
81	0	13	8.55	9.45
81	0	9	9.55	10.45
81	0	4	10.55	11.45
81	0	2	11.55	12.45
81	0	0	12.55	13.45
81	0	0	13.55	14.45
81	0	0	14.55	15.45
82	0	0	0.55	1.45
82	0	0	1.55	2.45
82	0	1	2.55	3.45
82	0	0	3.55	4.45
82	0	5	4.55	5.45
82	0	11	5.55	6.45
82	0	9	6.55	7.45
82	0	12	7.55	8.45
82	0	13	8.55	9.45
82	0	10	9.55	10.45
82	0	4	10.55	11.45
82	0	2	11.55	12.45
82	0	0	12.55	13.45
82	0	0	13.55	14.45
82	0	0	14.55	15.45
83	0	0	0.55	1.45
83	0	0	1.55	2.45
83	0	1	2.55	3.45
83	0	0	3.55	4.45
83	0	5	4.55	5.45
83	0	11	5.55	6.45
83	0	9	6.55	7.45
83	0	12	7.55	8.45
83	0	14	8.55	9.45
83	0	10	9.55	10.45
83	0	4	10.55	11.45
83	0	2	11.55	12.45
83	0	0	12.55	13.45
83	0	0	13.55	14.45
83	0	0	14.55	15.45
84	0	0	0.55	1.45
84	0	0	1.55	2.45
84	0	1	2.55	3.45
84	0	0	3.55	4.45
84	0	5	4.55	5.45
84	0	11	5.55	6.45
84	0	10	6.55	7.45
84	0	12	7.55	8.45
84	0	14	8.55	9.45
84	0	10	9.55	10.45
84	0	4	10.55	11.45
84	0	2	11.55	12.45
84	0	0	12.55	13.45
84	0	0	13.55	14.45
84	0	0	14.55	15.45
85	0	0	0.55	1.45
85	0	0	1.55	2.45
85	0	1	2.55	3.45
85	0	0	3.55	4.45
85	0	5	4.55	5.45
85	0	11	5.55	6.45
85	0	10	6.55	7.45
85	0	12	7.55	8.45
85	0	14	8.55	9.45
85	0	10	9.55	10.45
85	0	5	10.55	11.45
85	0	2	11.55	12.45
85	0	0	12.55	13.45
85	0	0	13.55	14.45
85	0	0	14.55	15.45
86	0	0	0.55	1.45
86	0	0	1.55	2.45
86	0	1	2.55	3.45
86	0	0	3.55	4.45
86	0	5	4.55	5.45
86	0	11	5.55	6.45
86	0	10	6.55	7.45
86	0	12	7.55	8.45
86	0	14	8.55	9.45
86	0	10	9.55	10.45
86	0	6	10.55	11.45
86	0	2	11.55	12.45
86	0	0	12.55	13.45
86	0	0	13.55	14.45
86	0	0	14.55	15.45
87	0	0	0.55	1.45
87	0	0	1.55	2.45
87	0	1	2.55	3.45
87	0	0	3.55	4.45
87	0	5	4.55	5.45
87	0	11	5.55	6.45
87	0	10	6.55	7.45
87	0	13	7.55	8.45
87	0	14	8.55	9.45
87	0	10	9.55	10.45
87	0	6	10.55	11.45
87	0	2	11.55	12.45
87	0	0	12.55	13.45
87	0	0	13.55	14.45
87	0	0	14.55	15.45
88	0	0	0.55	1.45
88	0	0	1.55	2.45
88	0	1	2.55	3.45
88	0	0	3.55	4.45
88	0	5	4.55	5.45
88	0	11	5.55	6.45
88	0	10	6.55	7.45
88	0	13	7.55	8.45
88	0	15	8.55	9.45
88	0	10	9.55	10.45
88	0	6	10.55	11.45
88	0	2	11.55	12.45
88	0	0	12.55	13.45
88	0	0	13.55	14.45
88	0	0	14.55	15.45
89	0	0	0.55	1.45
89	0	0	1.55	2.45
89	0	1	2.55	3.45
89	0	0	3.55	4.45
89	0	5	4.55	5.45
89	0	11	5.55	6.45
89	0	11	6.55	7.45
89	0	13	7.55	8.45
89	0	15	8.55	9.45
89	0	10	9.55	10.45
89	0	6	10.55	11.45
89	0	2	11.55	12.45
89	0	0	12.55	13.45
89	0	0	13.55	14.45
89	0	0	14.55	15.45
90	0	0	0.55	1.45
90	0	0	1.55	2.45
90	0	1	2.55	3.45
90	0	0	3.55	4.45
90	0	5	4.55	5.45
90	0	11	5.55	6.45
90	0	12	6.55	7.45
90	0	13	7.55	8.45
90	0	15	8.55	9.45
90	0	10	9.55	10.45
90	0	6	10.55	11.45
90	0	2	11.55	12.45
90	0	0	12.55	13.45
90	0	0	13.55	14.45
90	0	0	14.55	15.45
91	0	0	0.55	1.45
91	0	0	1.55	2.45
91	0	1	2.55	3.45
91	0	0	3.55	4.45
91	0	5	4.55	5.45
91	0	12	5.55	6.45
91	0	12	6.55	7.45
91	0	13	7.55	8.45
91	0	15	8.55	9.45
91	0	10	9.55	10.45
91	0	6	10.55	11.45
91	0	2	11.55	12.45
91	0	0	12.55	13.45
91	0	0	13.55	14.45
91	0	0	14.55	15.45
92	0	0	0.55	1.45
92	0	0	1.55	2.45
92	0	1	2.55	3.45
92	0	0	3.55	4.45
92	0	5	4.55	5.45
92	0	12	5.55	6.45
92	0	12	6.55	7.45
92	0	14	7.55	8.45
92	0	15	8.55	9.45
92	0	10	9.55	10.45
92	0	6	10.55	11.45
92	0	2	11.55	12.45
92	0	0	12.55	13.45
92	0	0	13.55	14.45
92	0	0	14.55	15.45
93	0	0	0.55	1.45
93	0	0	1.55	2.45
93	0	1	2.55	3.45
93	0	0	3.55	4.45
93	0	6	4.55	5.45
93	0	12	5.55	6.45
93	0	12	6.55	7.45
93	0	14	7.55	8.45
93	0	15	8.55	9.45
93	0	10	9.55	10.45
93	0	6	10.55	11.45
93	0	2	11.55	12.45
93	0	0	12.55	13.45
93	0	0	13.55	14.45
93	0	0	14.55	15.45
94	0	0	0.55	1.45
94	0	0	1.55	2.45
94	0	1	2.55	3.45
94	0	0	3.55	4.45
94	0	6	4.55	5.45
94	0	12	5.55	6.45
94	0	12	6.55	7.45
94	0	14	7.55	8.45
94	0	16	8.55	9.45
94	0	10	9.55	10.45
94	0	6	10.55	11.45
94	0	2	11.55	12.45
94	0	0	12.55	13.45
94	0	0	13.55	14.45
94	0	0	14.55	15.45
95	0	0	0.55	1.45
95	0	0	1.55	2.45
95	0	1	2.55	3.45
95	0	0	3.55	4.45
95	0	6	4.55	5.45
95	0	13	5.55	6.45
95	0	12	6.55	7.45
95	0	14	7.55	8.45
95	0	16	8.55	9.45
95	0	10	9.55	10.45
95	0	6	10.55	11.45
95	0	2	11.55	12.45
95	0	0	12.55	13.45
95	0	0	13.55	14.45
95	0	0	14.55	15.45
96	0	0	0.55	1.45
96	0	0	1.55	2.45
96	0	1	2.55	3.45
96	0	0	3.55	4.45
96	0	6	4.55	5.45
96	0	13	5.55	6.45
96	0	13	6.55	7.45
96	0	14	7.55	8.45
96	0	16	8.55	9.45
96	0	10	9.55	10.45
96	0	6	10.55	11.45
96	0	2	11.55	12.45
96	0	0	12.55	13.45
96	0	0	13.55	14.45
96	0	0	14.55	15.45
97	0	0	0.55	1.45
97	0	0	1.55	2.45
97	0	1	2.55	3.45
97	0	0	3.55	4.45
97	0	6	4.55	5.45
97	0	13	5.55	6.45
97	0	13	6.55	7.45
97	0	14	7.55	8.45
97	0	17	8.55	9.45
97	0	10	9.55	10.45
97	0	6	10.55	11.45
97	0	2	11.55	12.45
97	0	0	12.55	13.45
97	0	0	13.55	14.45
97	0	0	14.55	15.45
98	0	0	0.55	1.45
98	0	0	1.55	2.45
98	0	1	2.55	3.45
98	0	0	3.55	4.45
98	0	6	4.55	5.45
98	0	13	5.55	6.45
98	0	13	6.55	7.45
98	0	14	7.55	8.45
98	0	18	8.55	9.45
98	0	10	9.55	10.45
98	0	6	10.55	11.45
98	0	2	11.55	12.45
98	0	0	12.55	13.45
98	0	0	13.55	14.45
98	0	0	14.55	15.45
99	0	0	0.55	1.45
99	0	0	1.55	2.45
99	0	1	2.55	3.45
99	0	0	3.55	4.45
99	0	6	4.55	5.45
99	0	14	5.55	6.45
99	0	13	6.55	7.45
99	0	14	7.55	8.45
99	0	18	8.55	9.45
99	0	10	9.55	10.45
99	0	6	10.55	11.45
99	0	2	11.55	12.45
99	0	0	12.55	13.45
99	0	0	13.55	14.45
99	0	0	14.55	15.45
100	0	0	0.55	1.45
100	0	0	1.55	2.45
100	0	1	2.55	3.45
100	0	0	3.55	4.45
100	0	6	4.55	5.45
100	0	14	5.55	6.45
100	0	13	6.55	7.45
100	0	15	7.55	8.45
100	0	18	8.55	9.45
100	0	10	9.55	10.45
100	0	6	10.55	11.45
100	0	2	11.55	12.45
100	0	0	12.55	13.45
100	0	0	13.55	14.45
100	0	0	14.55	15.45
101	0	0	0.55	1.45
101	0	0	1.55	2.45
101	0	1	2.55	3.45
101	0	0	3.55	4.45
101	0	6	4.55	5.45
101	0	14	5.55	6.45
101	0	13	6.55	7.45
101	0	16	7.55	8.45
101	0	18	8.55	9.45
101	0	10	9.55	10.45
101	0	6	10.55	11.45
101	0	2	11.55	12.45
101	0	0	12.55	13.45
101	0	0	13.55	14.45
101	0	0	14.55	15.45
102	0	0	0.55	1.45
102	0	0	1.55	2.45
102	0	1	2.55	3.45
102	0	0	3.55	4.45
102	0	6	4.55	5.45
102	0	14	5.55	6.45
102	0	13	6.55	7.45
102	0	16	7.55	8.45
102	0	18	8.55	9.45
102	0	11	9.55	10.45
102	0	6	10.55	11.45
102	0	2	11.55	12.45
102	0	0	12.55	13.45
102	0	0	13.55	14.45
102	0	0	14.55	15.45
103	0	0	0.55	1.45
103	0	0	1.55	2.45
103	0	1	2.55	3.45
103	0	0	3.55	4.45
103	0	6	4.55	5.45
103	0	14	5.55	6.45
103	0	13	6.55	7.45
103	0	17	7.55	8.45
103	0	18	8.55	9.45
103	0	11	9.55	10.45
103	0	6	10.55	11.45
103	0	2	11.55	12.45
103	0	0	12.55	13.45
103	0	0	13.55	14.45
103	0	0	14.55	15.45
104	0	0	0.55	1.45
104	0	0	1.55	2.45
104	0	1	2.55	3.45
104	0	0	3.55	4.45
104	0	6	4.55	5.45
104	0	14	5.55	6.45
104	0	13	6.55	7.45
104	0	17	7.55	8.45
104	0	19	8.55	9.45
104	0	11	9.55	10.45
104	0	6	10.55	11.45
104	0	2	11.55	12.45
104	0	0	12.55	13.45
104	0	0	13.55	14.45
104	0	0	14.55	15.45
105	0	0	0.55	1.45
105	0	0	1.55	2.45
105	0	1	2.55	3.45
105	0	0	3.55	4.45
105	0	6	4.55	5.45
105	0	15	5.55	6.45
105	0	13	6.55	7.45
105	0	17	7.55	8.45
105	0	19	8.55	9.45
105	0	11	9.55	10.45
105	0	6	10.55	11.45
105	0	2	11.55	12.45
105	0	0	12.55	13.45
105	0	0	13.55	14.45
105	0	0	14.55	15.45
106	0	0	0.55	1.45
106	0	0	1.55	2.45
106	0	1	2.55	3.45
106	0	0	3.55	4.45
106	0	6	4.55	5.45
106	0	15	5.55	6.45
106	0	14	6.55	7.45
106	0	17	7.55	8.45
106	0	19	8.55	9.45
106	0	11	9.55	10.45
106	0	6	10.55	11.45
106	0	2	11.55	12.45
106	0	0	12.55	13.45
106	0	0	13.55	14.45
106	0	0	14.55	15.45
107	0	0	0.55	1.45
107	0	0	1.55	2.45
107	0	1	2.55	3.45
107	0	0	3.55	4.45
107	0	7	4.55	5.45
107	0	15	5.55	6.45
107	0	14	6.55	7.45
107	0	17	7.55	8.45
107	0	19	8.55	9.45
107	0	11	9.55	10.45
107	0	6	10.55	11.45
107	0	2	11.55	12.45
107	0	0	12.55	13.45
107	0	0	13.55	14.45
107	0	0	14.55	15.45
108	0	0	0.55	1.45
108	0	0	1.55	2.45
108	0	1	2.55	3.45
108	0	1	3.55	4.45
108	0	7	4.55	5.45
108	0	15	5.55	6.45
108	0	14	6.55	7.45
108	0	17	7.55	8.45
108	0	19	8.55	9.45
108	0	11	9.55	10.45
108	0	6	10.55	11.45
108	0	2	11.55	12.45
108	0	0	12.55	13.45
108	0	0	13.55	14.45
108	0	0	14.55	15.45
109	0	0	0.55	1.45
109	0	0	1.55	2.45
109	0	1	2.55	3.45
109	0	1	3.55	4.45
109	0	7	4.55	5.45
109	0	15	5.55	6.45
109	0	14	6.55	7.45
109	0	17	7.55	8.45
109	0	19	8.55	9.45
109	0	12	9.55	10.45
109	0	6	10.55	11.45
109	0	2	11.55	12.45
109	0	0	12.55	13.45
109	0	0	13.55	14.45
109	0	0	14.55	15.45
110	0	0	0.55	1.45
110	0	0	1.55	2.45
110	0	1	2.55	3.45
110	0	1	3.55	4.45
110	0	7	4.55	5.45
110	0	15	5.55	6.45
110	0	14	6.55	7.45
110	0	18	7.55	8.45
110	0	19	8.55	9.45
110	0	12	9.55	10.45
110	0	6	10.55	11.45
110	0	2	11.55	12.45
110	0	0	12.55	13.45
110	0	0	13.55	14.45
110	0	0	14.55	15.45
111	0	0	0.55	1.45
111	0	0	1.55	2.45
111	0	2	2.55	3.45
111	0	1	3.55	4.45
111	0	7	4.55	5.45
111	0	15	5.55	6.45
111	0	14	6.55	7.45
111	0	18	7.55	8.45
111	0	19	8.55	9.45
111	0	12	9.55	10.45
111	0	6	10.55	11.45
111	0	2	11.55	12.45
111	0	0	12.55	13.45
111	0	0	13.55	14.45
111	0	0	14.55	15.45
112	0	0	0.55	1.45
112	0	0	1.55	2.45
112	0	2	2.55	3.45
112	0	1	3.55	4.45
112	0	7	4.55	5.45
112	0	16	5.55	6.45
112	0	14	6.55	7.45
112	0	18	7.55	8.45
112	0	19	8.55	9.45
112	0	12	9.55	10.45
112	0	6	10.55	11.45
112	0	2	11.55	12.45
112	0	0	12.55	13.45
112	0	0	13.55	14.45
112	0	0	14.55	15.45
113	0	0	0.55	1.45
113	0	0	1.55	2.45
113	0	2	2.55	3.45
113	0	1	3.55	4.45
113	0	7	4.55	5.45
113	0	16	5.55	6.45
113	0	14	6.55	7.45
113	0	18	7.55	8.45
113	0	20	8.55	9.45
113	0	12	9.55	10.45
113	0	6	10.55	11.45
113	0	2	11.55	12.45
113	0	0	12.55	13.45
113	0	0	13.55	14.45
113	0	0	14.55	15.45
114	0	0	0.55	1.45
114	0	0	1.55	2.45
114	0	2	2.55	3.45
114	0	2	3.55	4.45
114	0	7	4.55	5.45
114	0	16	5.55	6.45
114	0	14	6.55	7.45
114	0	18	7.55	8.45
114	0	20	8.55	9.45
114	0	12	9.55	10.45
114	0	6	10.55	11.45
114	0	2	11.55	12.45
114	0	0	12.55	13.45
114	0	0	13.55	14.45
114	0	0	14.55	15.45
115	0	0	0.55	1.45
115	0	0	1.55	2.45
115	0	2	2.55	3.45
115	0	2	3.55	4.45
115	0	7	4.55	5.45
115	0	17	5.55	6.45
115	0	14	6.55	7.45
115	0	18	7.55	8.45
115	0	20	8.55	9.45
115	0	12	9.55	10.45
115	0	6	10.55	11.45
115	0	2	11.55	12.45
115	0	0	12.55	13.45
115	0	0	13.55	14.45
115	0	0	14.55	15.45
116	0	0	0.55	1.45
116	0	0	1.55	2.45
116	0	2	2.55	3.45
116	0	2	3.55	4.45
116	0	7	4.55	5.45
116	0	17	5.55	6.45
116	0	14	6.55	7.45
116	0	18	7.55	8.45
116	0	20	8.55	9.45
116	0	13	9.55	10.45
116	0	6	10.55	11.45
116	0	2	11.55	12.45
116	0	0	12.55	13.45
116	0	0	13.55	14.45
116	0	0	14.55	15.45
117	0	0	0.55	1.45
117	0	0	1.55	2.45
117	0	2	2.55	3.45
117	0	2	3.55	4.45
117	0	7	4.55	5.45
117	0	18	5.55	6.45
117	0	14	6.55	7.45
117	0	18	7.55	8.45
117	0	20	8.55	9.45
117	0	13	9.55	10.45
117	0	6	10.55	11.45
117	0	2	11.55	12.45
117	0	0	12.55	13.45
117	0	0	13.55	14.45
117	0	0	14.55	15.45
118	0	0	0.55	1.45
118	0	0	1.55	2.45
118	0	2	2.55	3.45
118	0	2	3.55	4.45
118	0	7	4.55	5.45
118	0	18	5.55	6.45
118	0	14	6.55	7.45
118	0	18	7.55	8.45
118	0	20	8.55	9.45
118	0	14	9.55	10.45
118	0	6	10.55	11.45
118	0	2	11.55	12.45
118	0	0	12.55	13.45
118	0	0	13.55	14.45
118	0	0	14.55	15.45
119	0	0	0.55	1.45
119	0	0	1.55	2.45
119	0	2	2.55	3.45
119	0	2	3.55	4.45
119	0	8	4.55	5.45
119	0	18	5.55	6.45
119	0	14	6.55	7.45
119	0	18	7.55	8.45
119	0	20	8.55	9.45
119	0	14	9.55	10.45
119	0	6	10.55	11.45
119	0	2	11.55	12.45
119	0	0	12.55	13.45
119	0	0	13.55	14.45
119	0	0	14.55	15.45
120	0	0	0.55	1.45
120	0	0	1.55	2.45
120	0	2	2.55	3.45
120	0	2	3.55	4.45
120	0	9	4.55	5.45
120	0	18	5.55	6.45
120	0	14	6.55	7.45
120	0	18	7.55	8.45
120	0	20	8.55	9.45
120	0	14	9.55	10.45
120	0	6	10.55	11.45
120	0	2	11.55	12.45
120	0	0	12.55	13.45
120	0	0	13.55	14.45
120	0	0	14.55	15.45
121	0	0	0.55	1.45
121	0	0	1.55	2.45
121	0	2	2.55	3.45
121	0	2	3.55	4.45
121	0	9	4.55	5.45
121	0	18	5.55	6.45
121	0	14	6.55	7.45
121	0	19	7.55	8.45
121	0	20	8.55	9.45
121	0	14	9.55	10.45
121	0	6	10.55	11.45
121	0	2	11.55	12.45
121	0	0	12.55	13.45
121	0	0	13.55	14.45
121	0	0	14.55	15.45
122	0	0	0.55	1.45
122	0	0	1.55	2.45
122	0	2	2.55	3.45
122	0	2	3.55	4.45
122	0	9	4.55	5.45
122	0	18	5.55	6.45
122	0	14	6.55	7.45
122	0	19	7.55	8.45
122	0	21	8.55	9.45
122	0	14	9.55	10.45
122	0	6	10.55	11.45
122	0	2	11.55	12.45
122	0	0	12.55	13.45
122	0	0	13.55	14.45
122	0	0	14.55	15.45
123	0	0	0.55	1.45
123	0	0	1.55	2.45
123	0	2	2.55	3.45
123	0	2	3.55	4.45
123	0	9	4.55	5.45
123	0	18	5.55	6.45
123	0	14	6.55	7.45
123	0	19	7.55	8.45
123	0	21	8.55	9.45
123	0	14	9.55	10.45
123	0	7	10.55	11.45
123	0	2	11.55	12.45
123	0	0	12.55	13.45
123	0	0	13.55	14.45
123	0	0	14.55	15.45
124	0	0	0.55	1.45
124	0	0	1.55	2.45
124	0	2	2.55	3.45
124	0	2	3.55	4.45
124	0	9	4.55	5.45
124	0	18	5.55	6.45
124	0	14	6.55	7.45
124	0	19	7.55	8.45
124	0	22	8.55	9.45
124	0	14	9.55	10.45
124	0	7	10.55	11.45
124	0	2	11.55	12.45
124	0	0	12.55	13.45
124	0	0	13.55	14.45
124	0	0	14.55	15.45
125	0	0	0.55	1.45
125	0	0	1.55	2.45
125	0	2	2.55	3.45
125	0	2	3.55	4.45
125	0	9	4.55	5.45
125	0	18	5.55	6.45
125	0	14	6.55	7.45
125	0	20	7.55	8.45
125	0	22	8.55	9.45
125	0	14	9.55	10.45
125	0	7	10.55	11.45
125	0	2	11.55	12.45
125	0	0	12.55	13.45
125	0	0	13.55	14.45
125	0	0	14.55	15.45
126	0	0	0.55	1.45
126	0	0	1.55	2.45
126	0	2	2.55	3.45
126	0	2	3.55	4.45
126	0	9	4.55	5.45
126	0	18	5.55	6.45
126	0	14	6.55	7.45
126	0	21	7.55	8.45
126	0	22	8.55	9.45
126	0	14	9.55	10.45
126	0	7	10.55	11.45
126	0	2	11.55	12.45
126	0	0	12.55	13.45
126	0	0	13.55	14.45
126	0	0	14.55	15.45
127	0	0	0.55	1.45
127	0	0	1.55	2.45
127	0	2	2.55	3.45
127	0	2	3.55	4.45
127	0	9	4.55	5.45
127	0	18	5.55	6.45
127	0	14	6.55	7.45
127	0	21	7.55	8.45
127	0	22	8.55	9.45
127	0	15	9.55	10.45
127	0	7	10.55	11.45
127	0	2	11.55	12.45
127	0	0	12.55	13.45
127	0	0	13.55	14.45
127	0	0	14.55	15.45
128	0	0	0.55	1.45
128	0	0	1.55	2.45
128	0	2	2.55	3.45
128	0	2	3.55	4.45
128	0	9	4.55	5.45
128	0	18	5.55	6.45
128	0	14	6.55	7.45
128	0	21	7.55	8.45
128	0	22	8.55	9.45
128	0	16	9.55	10.45
128	0	7	10.55	11.45
128	0	2	11.55	12.45
128	0	0	12.55	13.45
128	0	0	13.55	14.45
128	0	0	14.55	15.45
129	0	0	0.55	1.45
129	0	0	1.55	2.45
129	0	2	2.55	3.45
129	0	2	3.55	4.45
129	0	9	4.55	5.45
129	0	18	5.55	6.45
129	0	14	6.55	7.45
129	0	21	7.55	8.45
129	0	22	8.55	9.45
129	0	16	9.55	10.45
129	0	8	10.55	11.45
129	0	2	11.55	12.45
129	0	0	12.55	13.45
129	0	0	13.55	14.45
129	0	0	14.55	15.45
130	0	0	0.55	1.45
130	0	0	1.55	2.45
130	0	2	2.55	3.45
130	0	2	3.55	4.45
130	0	9	4.55	5.45
130	0	18	5.55	6.45
130	0	14	6.55	7.45
130	0	21	7.55	8.45
130	0	23	8.55	9.45
130	0	16	9.55	10.45
130	0	8	10.55	11.45
130	0	2	11.55	12.45
130	0	0	12.55	13.45
130	0	0	13.55	14.45
130	0	0	14.55	15.45
131	0	0	0.55	1.45
131	0	0	1.55	2.45
131	0	2	2.55	3.45
131	0	2	3.55	4.45
131	0	10	4.55	5.45
131	0	18	5.55	6.45
131	0	14	6.55	7.45
131	0	21	7.55	8.45
131	0	23	8.55	9.45
131	0	16	9.55	10.45
131	0	8	10.55	11.45
131	0	2	11.55	12.45
131	0	0	12.55	13.45
131	0	0	13.55	14.45
131	0	0	14.55	15.45
132	0	0	0.55	1.45
132	0	0	1.55	2.45
132	0	2	2.55	3.45
132	0	2	3.55	4.45
132	0	10	4.55	5.45
132	0	18	5.55	6.45
132	0	15	6.55	7.45
132	0	21	7.55	8.45
132	0	23	8.55	9.45
132	0	16	9.55	10.45
132	0	8	10.55	11.45
132	0	2	11.55	12.45
132	0	0	12.55	13.45
132	0	0	13.55	14.45
132	0	0	14.55	15.45
133	0	0	0.55	1.45
133	0	0	1.55	2.45
133	0	2	2.55	3.45
133	0	3	3.55	4.45
133	0	10	4.55	5.45
133	0	18	5.55	6.45
133	0	15	6.55	7.45
133	0	21	7.55	8.45
133	0	23	8.55	9.45
133	0	16	9.55	10.45
133	0	8	10.55	11.45
133	0	2	11.55	12.45
133	0	0	12.55	13.45
133	0	0	13.55	14.45
