showSelected1	ymin	ymax	xmin	xmax
84	0	0	0.55	1.45
84	0	0	1.55	2.45
84	0	3	2.55	3.45
84	0	6	3.55	4.45
84	0	9	4.55	5.45
84	0	14	5.55	6.45
84	0	13	6.55	7.45
84	0	15	7.55	8.45
84	0	8	8.55	9.45
84	0	3	9.55	10.45
84	0	1	10.55	11.45
84	0	0	11.55	12.45
85	0	0	0.55	1.45
85	0	0	1.55	2.45
85	0	3	2.55	3.45
85	0	6	3.55	4.45
85	0	9	4.55	5.45
85	0	15	5.55	6.45
85	0	13	6.55	7.45
85	0	15	7.55	8.45
85	0	8	8.55	9.45
85	0	3	9.55	10.45
85	0	1	10.55	11.45
85	0	0	11.55	12.45
86	0	0	0.55	1.45
86	0	0	1.55	2.45
86	0	3	2.55	3.45
86	0	6	3.55	4.45
86	0	9	4.55	5.45
86	0	15	5.55	6.45
86	0	14	6.55	7.45
86	0	15	7.55	8.45
86	0	8	8.55	9.45
86	0	3	9.55	10.45
86	0	1	10.55	11.45
86	0	0	11.55	12.45
87	0	0	0.55	1.45
87	0	0	1.55	2.45
87	0	3	2.55	3.45
87	0	6	3.55	4.45
87	0	9	4.55	5.45
87	0	15	5.55	6.45
87	0	14	6.55	7.45
87	0	16	7.55	8.45
87	0	8	8.55	9.45
87	0	3	9.55	10.45
87	0	1	10.55	11.45
87	0	0	11.55	12.45
88	0	0	0.55	1.45
88	0	0	1.55	2.45
88	0	3	2.55	3.45
88	0	6	3.55	4.45
88	0	9	4.55	5.45
88	0	16	5.55	6.45
88	0	14	6.55	7.45
88	0	16	7.55	8.45
88	0	8	8.55	9.45
88	0	3	9.55	10.45
88	0	1	10.55	11.45
88	0	0	11.55	12.45
89	0	0	0.55	1.45
89	0	1	1.55	2.45
89	0	3	2.55	3.45
89	0	6	3.55	4.45
89	0	9	4.55	5.45
89	0	16	5.55	6.45
89	0	14	6.55	7.45
89	0	16	7.55	8.45
89	0	8	8.55	9.45
89	0	3	9.55	10.45
89	0	1	10.55	11.45
89	0	0	11.55	12.45
90	0	0	0.55	1.45
90	0	1	1.55	2.45
90	0	3	2.55	3.45
90	0	6	3.55	4.45
90	0	9	4.55	5.45
90	0	17	5.55	6.45
90	0	14	6.55	7.45
90	0	16	7.55	8.45
90	0	8	8.55	9.45
90	0	3	9.55	10.45
90	0	1	10.55	11.45
90	0	0	11.55	12.45
91	0	0	0.55	1.45
91	0	1	1.55	2.45
91	0	3	2.55	3.45
91	0	6	3.55	4.45
91	0	9	4.55	5.45
91	0	17	5.55	6.45
91	0	15	6.55	7.45
91	0	16	7.55	8.45
91	0	8	8.55	9.45
91	0	3	9.55	10.45
91	0	1	10.55	11.45
91	0	0	11.55	12.45
92	0	0	0.55	1.45
92	0	1	1.55	2.45
92	0	3	2.55	3.45
92	0	6	3.55	4.45
92	0	10	4.55	5.45
92	0	17	5.55	6.45
92	0	15	6.55	7.45
92	0	16	7.55	8.45
92	0	8	8.55	9.45
92	0	3	9.55	10.45
92	0	1	10.55	11.45
92	0	0	11.55	12.45
93	0	0	0.55	1.45
93	0	1	1.55	2.45
93	0	3	2.55	3.45
93	0	6	3.55	4.45
93	0	10	4.55	5.45
93	0	18	5.55	6.45
93	0	15	6.55	7.45
93	0	16	7.55	8.45
93	0	8	8.55	9.45
93	0	3	9.55	10.45
93	0	1	10.55	11.45
93	0	0	11.55	12.45
94	0	0	0.55	1.45
94	0	1	1.55	2.45
94	0	3	2.55	3.45
94	0	6	3.55	4.45
94	0	10	4.55	5.45
94	0	18	5.55	6.45
94	0	16	6.55	7.45
94	0	16	7.55	8.45
94	0	8	8.55	9.45
94	0	3	9.55	10.45
94	0	1	10.55	11.45
94	0	0	11.55	12.45
95	0	0	0.55	1.45
95	0	1	1.55	2.45
95	0	3	2.55	3.45
95	0	6	3.55	4.45
95	0	10	4.55	5.45
95	0	18	5.55	6.45
95	0	16	6.55	7.45
95	0	16	7.55	8.45
95	0	9	8.55	9.45
95	0	3	9.55	10.45
95	0	1	10.55	11.45
95	0	0	11.55	12.45
96	0	0	0.55	1.45
96	0	1	1.55	2.45
96	0	3	2.55	3.45
96	0	6	3.55	4.45
96	0	10	4.55	5.45
96	0	18	5.55	6.45
96	0	16	6.55	7.45
96	0	16	7.55	8.45
96	0	10	8.55	9.45
96	0	3	9.55	10.45
96	0	1	10.55	11.45
96	0	0	11.55	12.45
97	0	0	0.55	1.45
97	0	1	1.55	2.45
97	0	3	2.55	3.45
97	0	6	3.55	4.45
97	0	10	4.55	5.45
97	0	19	5.55	6.45
97	0	16	6.55	7.45
97	0	16	7.55	8.45
97	0	10	8.55	9.45
97	0	3	9.55	10.45
97	0	1	10.55	11.45
97	0	0	11.55	12.45
98	0	0	0.55	1.45
98	0	1	1.55	2.45
98	0	3	2.55	3.45
98	0	6	3.55	4.45
98	0	10	4.55	5.45
98	0	20	5.55	6.45
98	0	16	6.55	7.45
98	0	16	7.55	8.45
98	0	10	8.55	9.45
98	0	3	9.55	10.45
98	0	1	10.55	11.45
98	0	0	11.55	12.45
99	0	0	0.55	1.45
99	0	1	1.55	2.45
99	0	3	2.55	3.45
99	0	6	3.55	4.45
99	0	10	4.55	5.45
99	0	20	5.55	6.45
99	0	16	6.55	7.45
99	0	17	7.55	8.45
99	0	10	8.55	9.45
99	0	3	9.55	10.45
99	0	1	10.55	11.45
99	0	0	11.55	12.45
100	0	0	0.55	1.45
100	0	1	1.55	2.45
100	0	3	2.55	3.45
100	0	6	3.55	4.45
100	0	10	4.55	5.45
100	0	20	5.55	6.45
100	0	16	6.55	7.45
100	0	17	7.55	8.45
100	0	11	8.55	9.45
100	0	3	9.55	10.45
100	0	1	10.55	11.45
100	0	0	11.55	12.45
101	0	0	0.55	1.45
101	0	1	1.55	2.45
101	0	3	2.55	3.45
101	0	6	3.55	4.45
101	0	11	4.55	5.45
101	0	20	5.55	6.45
101	0	16	6.55	7.45
101	0	17	7.55	8.45
101	0	11	8.55	9.45
101	0	3	9.55	10.45
101	0	1	10.55	11.45
101	0	0	11.55	12.45
102	0	0	0.55	1.45
102	0	1	1.55	2.45
102	0	3	2.55	3.45
102	0	6	3.55	4.45
102	0	11	4.55	5.45
102	0	20	5.55	6.45
102	0	16	6.55	7.45
102	0	17	7.55	8.45
102	0	12	8.55	9.45
102	0	3	9.55	10.45
102	0	1	10.55	11.45
102	0	0	11.55	12.45
103	0	0	0.55	1.45
103	0	1	1.55	2.45
103	0	3	2.55	3.45
103	0	6	3.55	4.45
103	0	12	4.55	5.45
103	0	20	5.55	6.45
103	0	16	6.55	7.45
103	0	17	7.55	8.45
103	0	12	8.55	9.45
103	0	3	9.55	10.45
103	0	1	10.55	11.45
103	0	0	11.55	12.45
104	0	0	0.55	1.45
104	0	1	1.55	2.45
104	0	3	2.55	3.45
104	0	6	3.55	4.45
104	0	12	4.55	5.45
104	0	20	5.55	6.45
104	0	17	6.55	7.45
104	0	17	7.55	8.45
104	0	12	8.55	9.45
104	0	3	9.55	10.45
104	0	1	10.55	11.45
104	0	0	11.55	12.45
105	0	0	0.55	1.45
105	0	1	1.55	2.45
105	0	3	2.55	3.45
105	0	6	3.55	4.45
105	0	12	4.55	5.45
105	0	20	5.55	6.45
105	0	17	6.55	7.45
105	0	17	7.55	8.45
105	0	13	8.55	9.45
105	0	3	9.55	10.45
105	0	1	10.55	11.45
105	0	0	11.55	12.45
106	0	0	0.55	1.45
106	0	1	1.55	2.45
106	0	3	2.55	3.45
106	0	6	3.55	4.45
106	0	12	4.55	5.45
106	0	20	5.55	6.45
106	0	18	6.55	7.45
106	0	17	7.55	8.45
106	0	13	8.55	9.45
106	0	3	9.55	10.45
106	0	1	10.55	11.45
106	0	0	11.55	12.45
107	0	0	0.55	1.45
107	0	1	1.55	2.45
107	0	4	2.55	3.45
107	0	6	3.55	4.45
107	0	12	4.55	5.45
107	0	20	5.55	6.45
107	0	18	6.55	7.45
107	0	17	7.55	8.45
107	0	13	8.55	9.45
107	0	3	9.55	10.45
107	0	1	10.55	11.45
107	0	0	11.55	12.45
108	0	0	0.55	1.45
108	0	1	1.55	2.45
108	0	4	2.55	3.45
108	0	6	3.55	4.45
108	0	12	4.55	5.45
108	0	21	5.55	6.45
108	0	18	6.55	7.45
108	0	17	7.55	8.45
108	0	13	8.55	9.45
108	0	3	9.55	10.45
108	0	1	10.55	11.45
108	0	0	11.55	12.45
109	0	0	0.55	1.45
109	0	1	1.55	2.45
109	0	4	2.55	3.45
109	0	6	3.55	4.45
109	0	12	4.55	5.45
109	0	21	5.55	6.45
109	0	18	6.55	7.45
109	0	17	7.55	8.45
109	0	13	8.55	9.45
109	0	4	9.55	10.45
109	0	1	10.55	11.45
109	0	0	11.55	12.45
110	0	0	0.55	1.45
110	0	1	1.55	2.45
110	0	4	2.55	3.45
110	0	6	3.55	4.45
110	0	12	4.55	5.45
110	0	21	5.55	6.45
110	0	19	6.55	7.45
110	0	17	7.55	8.45
110	0	13	8.55	9.45
110	0	4	9.55	10.45
110	0	1	10.55	11.45
110	0	0	11.55	12.45
111	0	0	0.55	1.45
111	0	1	1.55	2.45
111	0	4	2.55	3.45
111	0	6	3.55	4.45
111	0	12	4.55	5.45
111	0	22	5.55	6.45
111	0	19	6.55	7.45
111	0	17	7.55	8.45
111	0	13	8.55	9.45
111	0	4	9.55	10.45
111	0	1	10.55	11.45
111	0	0	11.55	12.45
112	0	0	0.55	1.45
112	0	1	1.55	2.45
112	0	4	2.55	3.45
112	0	6	3.55	4.45
112	0	12	4.55	5.45
112	0	23	5.55	6.45
112	0	19	6.55	7.45
112	0	17	7.55	8.45
112	0	13	8.55	9.45
112	0	4	9.55	10.45
112	0	1	10.55	11.45
112	0	0	11.55	12.45
113	0	0	0.55	1.45
113	0	1	1.55	2.45
113	0	4	2.55	3.45
113	0	6	3.55	4.45
113	0	12	4.55	5.45
113	0	23	5.55	6.45
113	0	19	6.55	7.45
113	0	18	7.55	8.45
113	0	13	8.55	9.45
113	0	4	9.55	10.45
113	0	1	10.55	11.45
113	0	0	11.55	12.45
114	0	0	0.55	1.45
114	0	1	1.55	2.45
114	0	4	2.55	3.45
114	0	6	3.55	4.45
114	0	13	4.55	5.45
114	0	23	5.55	6.45
114	0	19	6.55	7.45
114	0	18	7.55	8.45
114	0	13	8.55	9.45
114	0	4	9.55	10.45
114	0	1	10.55	11.45
114	0	0	11.55	12.45
115	0	0	0.55	1.45
115	0	1	1.55	2.45
115	0	4	2.55	3.45
115	0	6	3.55	4.45
115	0	14	4.55	5.45
115	0	23	5.55	6.45
115	0	19	6.55	7.45
115	0	18	7.55	8.45
115	0	13	8.55	9.45
115	0	4	9.55	10.45
115	0	1	10.55	11.45
115	0	0	11.55	12.45
116	0	0	0.55	1.45
116	0	1	1.55	2.45
116	0	4	2.55	3.45
116	0	6	3.55	4.45
116	0	14	4.55	5.45
116	0	23	5.55	6.45
116	0	20	6.55	7.45
116	0	18	7.55	8.45
116	0	13	8.55	9.45
116	0	4	9.55	10.45
116	0	1	10.55	11.45
116	0	0	11.55	12.45
117	0	0	0.55	1.45
117	0	1	1.55	2.45
117	0	4	2.55	3.45
117	0	6	3.55	4.45
117	0	15	4.55	5.45
117	0	23	5.55	6.45
117	0	20	6.55	7.45
117	0	18	7.55	8.45
117	0	13	8.55	9.45
117	0	4	9.55	10.45
117	0	1	10.55	11.45
117	0	0	11.55	12.45
118	0	0	0.55	1.45
118	0	1	1.55	2.45
118	0	4	2.55	3.45
118	0	6	3.55	4.45
118	0	15	4.55	5.45
118	0	24	5.55	6.45
118	0	20	6.55	7.45
118	0	18	7.55	8.45
118	0	13	8.55	9.45
118	0	4	9.55	10.45
118	0	1	10.55	11.45
118	0	0	11.55	12.45
119	0	0	0.55	1.45
119	0	1	1.55	2.45
119	0	4	2.55	3.45
119	0	6	3.55	4.45
119	0	16	4.55	5.45
119	0	24	5.55	6.45
119	0	20	6.55	7.45
119	0	18	7.55	8.45
119	0	13	8.55	9.45
119	0	4	9.55	10.45
119	0	1	10.55	11.45
119	0	0	11.55	12.45
120	0	0	0.55	1.45
120	0	1	1.55	2.45
120	0	4	2.55	3.45
120	0	6	3.55	4.45
120	0	16	4.55	5.45
120	0	24	5.55	6.45
120	0	20	6.55	7.45
120	0	18	7.55	8.45
120	0	14	8.55	9.45
120	0	4	9.55	10.45
120	0	1	10.55	11.45
120	0	0	11.55	12.45
121	0	0	0.55	1.45
121	0	1	1.55	2.45
121	0	4	2.55	3.45
121	0	6	3.55	4.45
121	0	16	4.55	5.45
121	0	24	5.55	6.45
121	0	21	6.55	7.45
121	0	18	7.55	8.45
121	0	14	8.55	9.45
121	0	4	9.55	10.45
121	0	1	10.55	11.45
121	0	0	11.55	12.45
122	0	0	0.55	1.45
122	0	1	1.55	2.45
122	0	4	2.55	3.45
122	0	6	3.55	4.45
122	0	16	4.55	5.45
122	0	25	5.55	6.45
122	0	21	6.55	7.45
122	0	18	7.55	8.45
122	0	14	8.55	9.45
122	0	4	9.55	10.45
122	0	1	10.55	11.45
122	0	0	11.55	12.45
123	0	0	0.55	1.45
123	0	1	1.55	2.45
123	0	4	2.55	3.45
123	0	6	3.55	4.45
123	0	16	4.55	5.45
123	0	25	5.55	6.45
123	0	22	6.55	7.45
123	0	18	7.55	8.45
123	0	14	8.55	9.45
123	0	4	9.55	10.45
123	0	1	10.55	11.45
123	0	0	11.55	12.45
124	0	0	0.55	1.45
124	0	1	1.55	2.45
124	0	4	2.55	3.45
124	0	6	3.55	4.45
124	0	16	4.55	5.45
124	0	25	5.55	6.45
124	0	22	6.55	7.45
124	0	19	7.55	8.45
124	0	14	8.55	9.45
124	0	4	9.55	10.45
124	0	1	10.55	11.45
124	0	0	11.55	12.45
125	0	0	0.55	1.45
125	0	1	1.55	2.45
125	0	4	2.55	3.45
125	0	6	3.55	4.45
125	0	16	4.55	5.45
125	0	25	5.55	6.45
125	0	23	6.55	7.45
125	0	19	7.55	8.45
125	0	14	8.55	9.45
125	0	4	9.55	10.45
125	0	1	10.55	11.45
125	0	0	11.55	12.45
126	0	0	0.55	1.45
126	0	1	1.55	2.45
126	0	4	2.55	3.45
126	0	6	3.55	4.45
126	0	16	4.55	5.45
126	0	25	5.55	6.45
126	0	24	6.55	7.45
126	0	19	7.55	8.45
126	0	14	8.55	9.45
126	0	4	9.55	10.45
126	0	1	10.55	11.45
126	0	0	11.55	12.45
127	0	0	0.55	1.45
127	0	1	1.55	2.45
127	0	4	2.55	3.45
127	0	6	3.55	4.45
127	0	16	4.55	5.45
127	0	26	5.55	6.45
127	0	24	6.55	7.45
127	0	19	7.55	8.45
127	0	14	8.55	9.45
127	0	4	9.55	10.45
127	0	1	10.55	11.45
127	0	0	11.55	12.45
128	0	0	0.55	1.45
128	0	1	1.55	2.45
128	0	4	2.55	3.45
128	0	6	3.55	4.45
128	0	16	4.55	5.45
128	0	27	5.55	6.45
128	0	24	6.55	7.45
128	0	19	7.55	8.45
128	0	14	8.55	9.45
128	0	4	9.55	10.45
128	0	1	10.55	11.45
128	0	0	11.55	12.45
129	0	0	0.55	1.45
129	0	1	1.55	2.45
129	0	4	2.55	3.45
129	0	6	3.55	4.45
129	0	16	4.55	5.45
129	0	27	5.55	6.45
129	0	24	6.55	7.45
129	0	19	7.55	8.45
129	0	14	8.55	9.45
129	0	4	9.55	10.45
129	0	2	10.55	11.45
129	0	0	11.55	12.45
130	0	0	0.55	1.45
130	0	1	1.55	2.45
130	0	4	2.55	3.45
130	0	6	3.55	4.45
130	0	16	4.55	5.45
130	0	27	5.55	6.45
130	0	25	6.55	7.45
130	0	19	7.55	8.45
130	0	14	8.55	9.45
130	0	4	9.55	10.45
130	0	2	10.55	11.45
130	0	0	11.55	12.45
131	0	0	0.55	1.45
131	0	1	1.55	2.45
131	0	4	2.55	3.45
131	0	6	3.55	4.45
131	0	17	4.55	5.45
131	0	27	5.55	6.45
131	0	25	6.55	7.45
131	0	19	7.55	8.45
131	0	14	8.55	9.45
131	0	4	9.55	10.45
131	0	2	10.55	11.45
131	0	0	11.55	12.45
132	0	0	0.55	1.45
132	0	1	1.55	2.45
132	0	4	2.55	3.45
132	0	6	3.55	4.45
132	0	17	4.55	5.45
132	0	27	5.55	6.45
132	0	25	6.55	7.45
132	0	20	7.55	8.45
132	0	14	8.55	9.45
132	0	4	9.55	10.45
132	0	2	10.55	11.45
132	0	0	11.55	12.45
133	0	0	0.55	1.45
133	0	1	1.55	2.45
133	0	4	2.55	3.45
133	0	6	3.55	4.45
133	0	17	4.55	5.45
133	0	27	5.55	6.45
133	0	25	6.55	7.45
133	0	20	7.55	8.45
133	0	15	8.55	9.45
133	0	4	9.55	10.45
133	0	2	10.55	11.45
133	0	0	11.55	12.45
134	0	0	0.55	1.45
134	0	1	1.55	2.45
134	0	4	2.55	3.45
134	0	6	3.55	4.45
134	0	17	4.55	5.45
134	0	28	5.55	6.45
134	0	25	6.55	7.45
134	0	20	7.55	8.45
134	0	15	8.55	9.45
134	0	4	9.55	10.45
134	0	2	10.55	11.45
134	0	0	11.55	12.45
135	0	0	0.55	1.45
135	0	1	1.55	2.45
135	0	4	2.55	3.45
135	0	6	3.55	4.45
135	0	17	4.55	5.45
135	0	29	5.55	6.45
135	0	25	6.55	7.45
135	0	20	7.55	8.45
135	0	15	8.55	9.45
135	0	4	9.55	10.45
135	0	2	10.55	11.45
135	0	0	11.55	12.45
136	0	0	0.55	1.45
136	0	1	1.55	2.45
136	0	4	2.55	3.45
136	0	6	3.55	4.45
136	0	17	4.55	5.45
136	0	30	5.55	6.45
136	0	25	6.55	7.45
136	0	20	7.55	8.45
136	0	15	8.55	9.45
136	0	4	9.55	10.45
136	0	2	10.55	11.45
136	0	0	11.55	12.45
137	0	0	0.55	1.45
137	0	1	1.55	2.45
137	0	4	2.55	3.45
137	0	6	3.55	4.45
137	0	17	4.55	5.45
137	0	31	5.55	6.45
137	0	25	6.55	7.45
137	0	20	7.55	8.45
137	0	15	8.55	9.45
137	0	4	9.55	10.45
137	0	2	10.55	11.45
137	0	0	11.55	12.45
138	0	0	0.55	1.45
138	0	1	1.55	2.45
138	0	4	2.55	3.45
138	0	6	3.55	4.45
138	0	17	4.55	5.45
138	0	32	5.55	6.45
138	0	25	6.55	7.45
138	0	20	7.55	8.45
138	0	15	8.55	9.45
138	0	4	9.55	10.45
138	0	2	10.55	11.45
138	0	0	11.55	12.45
139	0	0	0.55	1.45
139	0	1	1.55	2.45
139	0	4	2.55	3.45
139	0	6	3.55	4.45
139	0	18	4.55	5.45
139	0	32	5.55	6.45
139	0	25	6.55	7.45
139	0	20	7.55	8.45
139	0	15	8.55	9.45
139	0	4	9.55	10.45
139	0	2	10.55	11.45
139	0	0	11.55	12.45
140	0	0	0.55	1.45
140	0	1	1.55	2.45
140	0	4	2.55	3.45
140	0	6	3.55	4.45
140	0	18	4.55	5.45
140	0	33	5.55	6.45
140	0	25	6.55	7.45
140	0	20	7.55	8.45
140	0	15	8.55	9.45
140	0	4	9.55	10.45
140	0	2	10.55	11.45
140	0	0	11.55	12.45
141	0	0	0.55	1.45
141	0	1	1.55	2.45
141	0	4	2.55	3.45
141	0	6	3.55	4.45
141	0	18	4.55	5.45
141	0	34	5.55	6.45
141	0	25	6.55	7.45
141	0	20	7.55	8.45
141	0	15	8.55	9.45
141	0	4	9.55	10.45
141	0	2	10.55	11.45
141	0	0	11.55	12.45
142	0	0	0.55	1.45
142	0	1	1.55	2.45
142	0	5	2.55	3.45
142	0	6	3.55	4.45
142	0	18	4.55	5.45
142	0	34	5.55	6.45
142	0	25	6.55	7.45
142	0	20	7.55	8.45
142	0	15	8.55	9.45
142	0	4	9.55	10.45
142	0	2	10.55	11.45
142	0	0	11.55	12.45
143	0	0	0.55	1.45
143	0	1	1.55	2.45
143	0	5	2.55	3.45
143	0	6	3.55	4.45
143	0	18	4.55	5.45
143	0	34	5.55	6.45
143	0	25	6.55	7.45
143	0	20	7.55	8.45
143	0	15	8.55	9.45
143	0	5	9.55	10.45
143	0	2	10.55	11.45
143	0	0	11.55	12.45
144	0	0	0.55	1.45
144	0	1	1.55	2.45
144	0	5	2.55	3.45
144	0	7	3.55	4.45
144	0	18	4.55	5.45
144	0	34	5.55	6.45
144	0	25	6.55	7.45
144	0	20	7.55	8.45
144	0	15	8.55	9.45
144	0	5	9.55	10.45
144	0	2	10.55	11.45
144	0	0	11.55	12.45
145	0	0	0.55	1.45
145	0	1	1.55	2.45
145	0	5	2.55	3.45
145	0	7	3.55	4.45
145	0	18	4.55	5.45
145	0	35	5.55	6.45
145	0	25	6.55	7.45
145	0	20	7.55	8.45
145	0	15	8.55	9.45
145	0	5	9.55	10.45
145	0	2	10.55	11.45
145	0	0	11.55	12.45
146	0	0	0.55	1.45
146	0	1	1.55	2.45
146	0	5	2.55	3.45
146	0	7	3.55	4.45
146	0	18	4.55	5.45
146	0	35	5.55	6.45
146	0	25	6.55	7.45
146	0	21	7.55	8.45
146	0	15	8.55	9.45
146	0	5	9.55	10.45
146	0	2	10.55	11.45
146	0	0	11.55	12.45
147	0	0	0.55	1.45
147	0	1	1.55	2.45
147	0	5	2.55	3.45
147	0	7	3.55	4.45
147	0	18	4.55	5.45
147	0	36	5.55	6.45
147	0	25	6.55	7.45
147	0	21	7.55	8.45
147	0	15	8.55	9.45
147	0	5	9.55	10.45
147	0	2	10.55	11.45
147	0	0	11.55	12.45
148	0	0	0.55	1.45
148	0	1	1.55	2.45
148	0	5	2.55	3.45
148	0	7	3.55	4.45
148	0	18	4.55	5.45
148	0	36	5.55	6.45
148	0	25	6.55	7.45
148	0	22	7.55	8.45
148	0	15	8.55	9.45
148	0	5	9.55	10.45
148	0	2	10.55	11.45
148	0	0	11.55	12.45
149	0	0	0.55	1.45
149	0	1	1.55	2.45
149	0	5	2.55	3.45
149	0	7	3.55	4.45
149	0	18	4.55	5.45
149	0	37	5.55	6.45
149	0	25	6.55	7.45
149	0	22	7.55	8.45
149	0	15	8.55	9.45
149	0	5	9.55	10.45
149	0	2	10.55	11.45
149	0	0	11.55	12.45
150	0	0	0.55	1.45
150	0	1	1.55	2.45
150	0	5	2.55	3.45
150	0	7	3.55	4.45
150	0	18	4.55	5.45
150	0	37	5.55	6.45
150	0	26	6.55	7.45
150	0	22	7.55	8.45
150	0	15	8.55	9.45
150	0	5	9.55	10.45
150	0	2	10.55	11.45
150	0	0	11.55	12.45
151	0	0	0.55	1.45
151	0	1	1.55	2.45
151	0	5	2.55	3.45
151	0	7	3.55	4.45
151	0	18	4.55	5.45
151	0	38	5.55	6.45
151	0	26	6.55	7.45
151	0	22	7.55	8.45
151	0	15	8.55	9.45
151	0	5	9.55	10.45
151	0	2	10.55	11.45
151	0	0	11.55	12.45
152	0	0	0.55	1.45
152	0	1	1.55	2.45
152	0	5	2.55	3.45
152	0	7	3.55	4.45
152	0	19	4.55	5.45
152	0	38	5.55	6.45
152	0	26	6.55	7.45
152	0	22	7.55	8.45
152	0	15	8.55	9.45
152	0	5	9.55	10.45
152	0	2	10.55	11.45
152	0	0	11.55	12.45
153	0	0	0.55	1.45
153	0	1	1.55	2.45
153	0	5	2.55	3.45
153	0	7	3.55	4.45
153	0	19	4.55	5.45
153	0	38	5.55	6.45
153	0	27	6.55	7.45
153	0	22	7.55	8.45
153	0	15	8.55	9.45
153	0	5	9.55	10.45
153	0	2	10.55	11.45
153	0	0	11.55	12.45
154	0	0	0.55	1.45
154	0	1	1.55	2.45
154	0	5	2.55	3.45
154	0	7	3.55	4.45
154	0	19	4.55	5.45
154	0	38	5.55	6.45
154	0	27	6.55	7.45
154	0	23	7.55	8.45
154	0	15	8.55	9.45
154	0	5	9.55	10.45
154	0	2	10.55	11.45
154	0	0	11.55	12.45
155	0	0	0.55	1.45
155	0	1	1.55	2.45
155	0	5	2.55	3.45
155	0	7	3.55	4.45
155	0	19	4.55	5.45
155	0	39	5.55	6.45
155	0	27	6.55	7.45
155	0	23	7.55	8.45
155	0	15	8.55	9.45
155	0	5	9.55	10.45
155	0	2	10.55	11.45
155	0	0	11.55	12.45
156	0	0	0.55	1.45
156	0	1	1.55	2.45
156	0	5	2.55	3.45
156	0	7	3.55	4.45
156	0	19	4.55	5.45
156	0	40	5.55	6.45
156	0	27	6.55	7.45
156	0	23	7.55	8.45
156	0	15	8.55	9.45
156	0	5	9.55	10.45
156	0	2	10.55	11.45
156	0	0	11.55	12.45
157	0	0	0.55	1.45
157	0	1	1.55	2.45
157	0	5	2.55	3.45
157	0	7	3.55	4.45
157	0	19	4.55	5.45
157	0	40	5.55	6.45
157	0	28	6.55	7.45
157	0	23	7.55	8.45
157	0	15	8.55	9.45
157	0	5	9.55	10.45
157	0	2	10.55	11.45
157	0	0	11.55	12.45
158	0	0	0.55	1.45
158	0	1	1.55	2.45
158	0	5	2.55	3.45
158	0	7	3.55	4.45
158	0	20	4.55	5.45
158	0	40	5.55	6.45
158	0	28	6.55	7.45
158	0	23	7.55	8.45
158	0	15	8.55	9.45
158	0	5	9.55	10.45
158	0	2	10.55	11.45
158	0	0	11.55	12.45
159	0	0	0.55	1.45
159	0	1	1.55	2.45
159	0	5	2.55	3.45
159	0	7	3.55	4.45
159	0	20	4.55	5.45
159	0	40	5.55	6.45
159	0	29	6.55	7.45
159	0	23	7.55	8.45
159	0	15	8.55	9.45
159	0	5	9.55	10.45
159	0	2	10.55	11.45
159	0	0	11.55	12.45
160	0	0	0.55	1.45
160	0	1	1.55	2.45
160	0	5	2.55	3.45
160	0	7	3.55	4.45
160	0	21	4.55	5.45
160	0	40	5.55	6.45
160	0	29	6.55	7.45
160	0	23	7.55	8.45
160	0	15	8.55	9.45
160	0	5	9.55	10.45
160	0	2	10.55	11.45
160	0	0	11.55	12.45
161	0	0	0.55	1.45
161	0	1	1.55	2.45
161	0	5	2.55	3.45
161	0	7	3.55	4.45
161	0	21	4.55	5.45
161	0	40	5.55	6.45
161	0	29	6.55	7.45
161	0	23	7.55	8.45
161	0	16	8.55	9.45
161	0	5	9.55	10.45
161	0	2	10.55	11.45
161	0	0	11.55	12.45
162	0	0	0.55	1.45
162	0	1	1.55	2.45
162	0	5	2.55	3.45
162	0	7	3.55	4.45
162	0	21	4.55	5.45
162	0	41	5.55	6.45
162	0	29	6.55	7.45
162	0	23	7.55	8.45
162	0	16	8.55	9.45
162	0	5	9.55	10.45
162	0	2	10.55	11.45
162	0	0	11.55	12.45
163	0	0	0.55	1.45
163	0	1	1.55	2.45
163	0	5	2.55	3.45
163	0	7	3.55	4.45
163	0	21	4.55	5.45
163	0	41	5.55	6.45
163	0	29	6.55	7.45
163	0	23	7.55	8.45
163	0	17	8.55	9.45
163	0	5	9.55	10.45
163	0	2	10.55	11.45
163	0	0	11.55	12.45
164	0	0	0.55	1.45
164	0	1	1.55	2.45
164	0	5	2.55	3.45
164	0	7	3.55	4.45
164	0	21	4.55	5.45
164	0	41	5.55	6.45
164	0	30	6.55	7.45
164	0	23	7.55	8.45
164	0	17	8.55	9.45
164	0	5	9.55	10.45
164	0	2	10.55	11.45
164	0	0	11.55	12.45
165	0	0	0.55	1.45
165	0	1	1.55	2.45
165	0	5	2.55	3.45
165	0	7	3.55	4.45
165	0	22	4.55	5.45
165	0	41	5.55	6.45
165	0	30	6.55	7.45
165	0	23	7.55	8.45
165	0	17	8.55	9.45
165	0	5	9.55	10.45
165	0	2	10.55	11.45
165	0	0	11.55	12.45
166	0	0	0.55	1.45
166	0	1	1.55	2.45
166	0	5	2.55	3.45
166	0	7	3.55	4.45
166	0	23	4.55	5.45
166	0	41	5.55	6.45
166	0	30	6.55	7.45
166	0	23	7.55	8.45
166	0	17	8.55	9.45
166	0	5	9.55	10.45
166	0	2	10.55	11.45
166	0	0	11.55	12.45
167	0	0	0.55	1.45
167	0	1	1.55	2.45
